title,product_url,image_url,current_price,original_price,discount,rating,reviews,offer,delivery
"ASUS TUF A15 FA566NCR-HN054WS AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home, Graphite Black, 2.30 KG)",/asus-tuf-a15-fa566ncr-hn054ws-amd-ryzen-7-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-graphite-black-2-30-kg-/p/315213,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744628385/Croma%20Assets/Computers%20Peripherals/Laptop/Images/315213_0_j3zvmg.png?tr=w-400,"₹66,990","₹89,990",26% Off,N/A,N/A,N/A,N/A
"Apple MacBook Air (13.6 inch, M4, 16GB, 512GB, macOS, Starlight)",/apple-macbook-air-13-6-inch-m4-16gb-512gb-macos-starlight-/p/314079,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744356232/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314079_0_n9jm6p.png?tr=w-400,"₹1,16,490","₹1,19,900",3% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.3 inch WUXGA IPS Display, MS Office 2024, Luna Grey, 1.59 KG)",/lenovo-ideapad-slim-3-15irh10-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-3-inch-wuxga-ips-display-ms-office-2024-luna-grey-1-59-kg-/p/315078,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1742973583/Croma%20Assets/Computers%20Peripherals/Laptop/Images/315078_0_yuez8c.png?tr=w-400,"₹59,990","₹85,990",30% Off,N/A,N/A,N/A,N/A
"HP Core 14-gr0002TU Intel Core i5 13th Gen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch, Full HD Display, MS Office Home 2024, Natural Silver, 1.40 KG)",/hp-core-14-gr0002tu-intel-core-i5-13th-gen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-display-ms-office-home-2024-natural-silver-1-40-kg-/p/315208,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744358310/Croma%20Assets/Computers%20Peripherals/Laptop/Images/315208_0_royvm2.png?tr=w-400,"₹56,999","₹75,628",25% Off,N/A,N/A,N/A,N/A
"HP 14-em0214AU AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Display, Natural Silver, 1.4 KG)",/hp-14-em0214au-amd-ryzen-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-display-natural-silver-1-4-kg-/p/313735,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739866033/Croma%20Assets/Computers%20Peripherals/Laptop/Images/313735_0_zu4fra.png?tr=w-400,"₹45,240","₹54,551",17% Off,N/A,N/A,Rs 2500 Instant Discount,N/A
"HP Victus 15-fa2700TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA Geforce RTX 3050, MS Office Home 2024, Mica Silver, 2.29 KG)",/hp-victus-15-fa2700tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-2024-mica-silver-2-29-kg-/p/314535,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1741621123/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314535_0_ayg7ox.png?tr=w-400,"₹69,990","₹88,473",21% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo Ideapad 3 15IAU7 Intel Core i3 12th Gen Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home 2024, Arctic Grey, 1.63 KG)",/lenovo-ideapad-3-15iau7-intel-core-i3-12th-gen-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-home-2024-arctic-grey-1-63-kg-/p/314019,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1741675463/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314019_0_rbkgx6.png?tr=w-400,"₹35,490","₹63,190",44% Off,N/A,N/A,Rs 3500 Instant Discount,N/A
"Apple MacBook Air (13.6 inch, M4, 16GB, 256GB, macOS, Sky Blue)",/apple-macbook-air-13-6-inch-m4-16gb-256gb-macos-sky-blue-/p/314064,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744356007/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314064_0_sxpfmg.png?tr=w-400,"₹99,900",N/A,N/A,N/A,N/A,Rs 13500 Instant Discount,N/A
"Apple MacBook Air (13.6 inch, M4, 16GB, 256GB, macOS, Silver)",/apple-macbook-air-13-6-inch-m4-16gb-256gb-macos-silver-/p/314066,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744355998/Croma%20Assets/Computers%20Peripherals/Laptop/Images/314066_0_gcnmwa.png?tr=w-400,"₹99,900",N/A,N/A,N/A,N/A,Rs 13500 Instant Discount,N/A
"Apple MacBook Air (13.3 Inch, M1, 8GB, 256GB, macOS Big Sur, Space Grey)",/apple-macbook-air-13-3-inch-m1-8gb-256gb-macos-big-sur-space-grey-/p/256711,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1685966374/Croma%20Assets/Computers%20Peripherals/Laptop/Images/256711_umnwok.png?tr=w-400,"₹62,790","₹89,900",30% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
